duration,protocol,service,src_bytes,dst_bytes,label
0,tcp,private,0,0,1
0,tcp,http,217,6163,0
0,tcp,private,0,0,1
0,tcp,private,0,0,1
0,tcp,http,222,3250,0
0,tcp,pop_3,108,13614,0
0,udp,domain_u,45,109,0
0,tcp,private,0,0,1
0,tcp,http,286,1993,0
0,tcp,http,278,428,0
0,tcp,efs,0,0,1
0,tcp,http,209,526,0
0,tcp,http,271,294,0
0,tcp,ftp_data,641,0,0
0,tcp,smtp,756,331,0
0,tcp,http,229,684,0
0,tcp,private,0,0,1
0,tcp,hostnames,0,0,1
4,tcp,smtp,783,330,0
0,tcp,smtp,2290,335,0
0,tcp,http,281,307,0
20,tcp,private,0,0,1
4224,udp,other,147,105,0
694,tcp,telnet,591,19144,0
0,tcp,http,218,1068,0
11,tcp,smtp,13180,1361,0
0,tcp,ftp_data,71,0,0
0,tcp,private,0,0,1
36,udp,domain_u,92,36,0
0,tcp,smtp,1111,338,0
0,tcp,http,297,249,0
0,tcp,ftp_data,334,0,1
0,tcp,http,230,857,0
0,tcp,http,0,0,0
0,tcp,pop_3,52,1163,0
0,tcp,echo,0,0,1
0,tcp,http,229,6341,0
31118,tcp,private,1,0,1
0,tcp,uucp,0,0,1
0,tcp,private,0,0,1
0,tcp,private,0,0,1
0,tcp,private,0,0,1
0,tcp,systat,0,0,1
0,tcp,http,329,331,0
0,tcp,http,296,14299,0
0,tcp,http,190,1925,0
0,tcp,kshell,0,0,1
0,tcp,klogin,0,0,1
0,tcp,http,142,16627,0
0,tcp,private,0,0,1
0,tcp,ssh,0,0,1
0,tcp,name,0,0,1
0,icmp,eco_i,30,0,0
0,tcp,http,241,658,0
0,udp,domain_u,45,136,0
0,tcp,http,215,2528,0
0,tcp,ctf,0,0,1
0,tcp,finger,8,137,0
0,icmp,ecr_i,1032,0,1
0,tcp,private,0,0,1
0,udp,domain_u,46,75,0
0,tcp,private,0,0,1
0,udp,domain_u,45,77,0
0,tcp,http,219,935,0
0,tcp,http,200,2345,0
0,icmp,ecr_i,1032,0,1
0,icmp,eco_i,8,0,1
0,udp,domain_u,44,132,0
0,udp,domain_u,46,128,0
0,tcp,telnet,1191,3023,0
0,tcp,iso_tsap,0,0,1
0,tcp,uucp,0,0,1
0,tcp,ftp_data,0,0,1
0,tcp,http,321,18619,0
0,tcp,http,261,240,0
0,tcp,http,213,1053,0
0,tcp,imap4,0,0,1
0,tcp,http,202,1411,0
0,tcp,http,54540,8314,1
0,tcp,private,0,0,1
0,udp,private,1,0,1
63,udp,ntp_u,48,48,0
0,tcp,http,0,0,0
0,tcp,http,315,263,0
0,tcp,smtp,977,333,0
0,udp,domain_u,46,131,0
0,tcp,http,283,37266,0
0,tcp,netbios_ns,0,0,1
0,tcp,domain,0,0,1
0,tcp,http,205,3303,0
0,tcp,private,0,0,1
0,tcp,private,0,0,1
40025,tcp,private,1,0,1
0,tcp,http,225,758,0
0,tcp,ftp_data,37,0,0
0,icmp,eco_i,30,0,0
0,tcp,http,241,2698,0
13535,tcp,telnet,10606,17797,0
2705,udp,other,147,105,0
0,tcp,private,0,0,1
0,tcp,http,215,2448,0
0,tcp,vmnet,0,0,1
0,tcp,private,0,0,1
5,udp,domain_u,95,36,0
6,tcp,telnet,122,1488,0
0,tcp,http,255,5465,0
0,tcp,private,0,0,1
0,tcp,netbios_ns,0,0,1
1,tcp,private,0,0,1
22336,tcp,private,1,0,1
0,tcp,iso_tsap,0,0,1
0,tcp,ftp_data,0,0,1
0,tcp,http,201,2630,0
0,tcp,http,330,634,0
0,udp,private,105,145,0
0,tcp,private,0,0,1
0,udp,domain_u,44,134,0
2,tcp,smtp,858,330,0
0,tcp,http,350,590,0
0,tcp,private,0,0,1
0,icmp,ecr_i,520,0,1
3,tcp,smtp,1290,331,0
0,tcp,private,0,0,1
0,tcp,http,206,343,0
2,tcp,smtp,1240,326,0
0,icmp,eco_i,8,0,1
0,tcp,private,0,0,1
0,tcp,domain,0,0,1
0,tcp,http,350,3098,0
1700,udp,other,146,105,0
0,tcp,smtp,810,329,0
0,tcp,http,249,423,0
0,tcp,http,296,554,0
0,icmp,eco_i,8,0,1
0,tcp,http,0,0,0
0,tcp,http,280,491,0
0,tcp,smtp,1578,330,0
0,tcp,http,176,944,0
0,tcp,http,254,943,0
0,tcp,private,0,0,1
0,tcp,private,0,0,1
2,tcp,private,0,0,1
0,tcp,http_443,0,0,1
0,tcp,http,249,354,0
33,tcp,telnet,127,12525,0
0,icmp,ecr_i,1032,0,1
0,udp,domain_u,46,131,0
0,icmp,ecr_i,520,0,1
0,tcp,http,316,6367,0
0,icmp,eco_i,8,0,1
0,tcp,http,200,1695,0
0,tcp,http,270,57,0
0,tcp,http,208,1535,0
0,tcp,finger,7,221,0
0,tcp,shell,0,0,1
0,icmp,eco_i,8,0,1
0,tcp,http,207,5443,0
0,tcp,domain,0,0,1
0,icmp,eco_i,18,0,1
0,tcp,http,312,882,0
0,udp,domain_u,33,95,0
27,udp,domain_u,42,42,0
0,icmp,eco_i,8,0,1
0,udp,private,1,0,1
1,tcp,smtp,648,334,0
2,tcp,smtp,1354,364,0
0,tcp,name,0,0,1
0,tcp,http,235,486,0
0,udp,domain_u,42,42,0
0,tcp,ldap,0,0,1
1,tcp,smtp,932,328,0
0,tcp,http,335,630,0
1,tcp,other,0,0,1
0,tcp,imap4,0,0,1
0,tcp,private,0,0,1
0,tcp,private,0,0,1
0,tcp,http,268,4740,0
7790,udp,other,147,105,0
0,tcp,private,0,0,1
0,tcp,ldap,0,0,1
0,tcp,imap4,0,0,1
0,tcp,telnet,0,0,1
0,tcp,http,329,15416,0
0,udp,domain_u,45,132,0
0,tcp,http,302,1588,0
0,tcp,http,296,595,0
0,tcp,http,247,1535,0
10,tcp,smtp,836,332,0
0,tcp,ftp_data,0,0,1
0,tcp,http,161,53151,0
0,udp,domain_u,43,43,0
0,tcp,uucp_path,0,0,1
0,tcp,nnsp,0,0,1
0,udp,domain_u,44,73,0
0,icmp,eco_i,8,0,1
0,icmp,eco_i,18,0,1
0,tcp,http,225,1472,0
0,udp,domain_u,34,0,0
0,tcp,private,0,0,1
0,tcp,Z39_50,0,0,1
0,udp,private,105,147,0
0,tcp,private,0,0,1
0,tcp,whois,0,0,1
0,tcp,private,0,0,1
0,tcp,http,251,3810,0
0,tcp,daytime,0,0,1
0,tcp,efs,0,0,1
0,tcp,http,288,1242,0
0,tcp,private,0,0,1
0,tcp,time,0,4,0
0,tcp,finger,0,0,1
0,tcp,http,250,354,0
0,tcp,http,315,8844,0
0,tcp,private,0,0,1
1,tcp,private,0,0,1
0,tcp,mtp,0,0,1
0,tcp,http,253,6359,0
0,udp,domain_u,44,44,0
0,tcp,http,222,488,0
0,udp,domain_u,46,46,0
0,tcp,http,238,2101,0
0,tcp,time,0,0,1
0,tcp,http,323,1509,0
0,udp,domain_u,44,78,0
0,icmp,eco_i,8,0,1
0,tcp,private,0,0,1
0,tcp,sunrpc,0,0,1
0,tcp,http,220,1228,0
0,tcp,http,289,454,0
0,tcp,http,206,2543,0
0,icmp,eco_i,8,0,1
0,tcp,finger,8,0,0
0,tcp,private,0,0,1
0,tcp,ftp,0,0,1
0,tcp,ftp_data,1363,0,0
0,tcp,http,246,14148,0
0,tcp,http,333,1282,0
0,tcp,http,217,2654,0
0,tcp,nntp,0,0,1
0,udp,domain_u,45,110,0
0,tcp,finger,0,0,1
0,tcp,time,0,0,1
0,icmp,eco_i,8,0,1
0,tcp,login,0,0,1
3,tcp,smtp,1032,363,0
0,udp,domain_u,44,110,0
0,icmp,eco_i,8,0,1
0,tcp,smtp,105,404,0
0,tcp,private,0,0,1
0,tcp,other,4539,0,0
0,tcp,nnsp,0,0,1
0,udp,ntp_u,48,48,0
0,tcp,http,0,0,0
0,tcp,http,293,2400,0
0,udp,domain_u,45,136,0
0,tcp,http,236,770,0
0,udp,private,1,0,1
0,tcp,private,0,0,1
0,tcp,courier,0,0,1
0,tcp,smtp,679,327,0
0,tcp,http,265,3773,0
0,tcp,private,0,0,1
0,udp,domain_u,46,46,0
0,tcp,http,0,0,0
0,icmp,eco_i,8,0,1
0,tcp,Z39_50,0,0,1
0,tcp,http,205,4868,0
3,tcp,smtp,1013,328,0
0,tcp,http,286,1415,0
0,tcp,klogin,0,0,1
0,tcp,http,236,2033,0
0,tcp,private,0,0,1
0,icmp,ecr_i,64,0,0
9094,udp,other,145,105,0
0,tcp,name,0,0,1
0,udp,domain_u,44,126,0
6892,udp,other,147,105,0
0,tcp,http,206,1214,0
0,icmp,eco_i,30,0,0
0,tcp,private,0,0,1
0,tcp,iso_tsap,0,0,1
2,tcp,ftp_data,2194619,0,0
0,tcp,http,0,0,1
0,tcp,http,223,482,0
0,tcp,http,210,188,0
0,tcp,http,283,4770,0
0,tcp,http,297,8422,0
27,tcp,ftp,910,2720,0
0,tcp,private,0,0,1
0,tcp,smtp,642,327,0
7,tcp,smtp,1837,330,0
0,tcp,http,266,1365,0
0,tcp,smtp,1490,331,0
3,udp,domain_u,42,42,0
0,tcp,mtp,0,0,1
0,icmp,eco_i,8,0,1
0,tcp,http_443,0,0,1
0,tcp,http,54540,8314,1
0,tcp,private,0,0,1
0,udp,domain_u,46,129,0
0,icmp,ecr_i,1032,0,1
0,tcp,private,0,0,1
0,tcp,private,0,0,1
0,tcp,ftp_data,11,0,0
0,tcp,efs,0,0,1
21223,tcp,private,1,0,1
0,tcp,other,0,0,1
0,tcp,smtp,0,0,0
0,tcp,ftp_data,11,0,0
0,tcp,smtp,2201,325,0
0,tcp,http,160,193,0
1,tcp,smtp,1190,330,0
0,tcp,printer,0,0,1
0,tcp,smtp,748,330,0
0,tcp,hostnames,0,0,1
0,tcp,csnet_ns,0,0,1
0,udp,private,1,0,1
0,tcp,http,230,7745,0
0,tcp,http,310,3222,0
0,tcp,http,325,11905,0
0,icmp,ecr_i,520,0,1
0,tcp,time,0,0,1
0,tcp,http,235,406,0
0,tcp,http,295,687,0
0,tcp,http,256,861,0
0,tcp,http,197,2941,0
0,udp,domain_u,44,79,0
0,icmp,eco_i,8,0,1
0,tcp,http,54540,8314,1
0,tcp,http,0,0,0
0,icmp,eco_i,8,0,1
0,tcp,private,0,0,1
0,tcp,ftp,0,0,1
0,udp,domain_u,44,159,0
0,tcp,ftp_data,740,0,0
0,icmp,eco_i,8,0,1
0,tcp,http,319,3112,0
0,tcp,private,0,0,1
0,icmp,ecr_i,1480,0,1
0,tcp,private,0,0,1
0,tcp,other,59,0,0
0,tcp,http,298,702,0
0,tcp,private,0,0,1
0,tcp,ftp_data,175337,0,0
0,icmp,eco_i,30,0,0
21023,tcp,private,1,0,1
0,tcp,smtp,47,283,0
0,tcp,http,208,1204,0
0,udp,domain_u,46,137,0
0,tcp,http,0,0,0
0,icmp,eco_i,8,0,1
0,tcp,private,0,0,1
0,tcp,http,332,10351,0
0,tcp,other,0,0,1
0,tcp,netstat,0,0,1
0,tcp,uucp,0,0,1
3949,udp,other,146,105,0
0,tcp,http,244,27000,0
0,tcp,http,199,263,0
0,tcp,http,261,3834,0
0,tcp,http,360,1738,0
0,tcp,http,318,1861,0
0,tcp,http,0,0,1
0,tcp,http,0,0,0
294,tcp,telnet,237,1885,0
0,udp,domain_u,44,130,0
0,tcp,ftp_data,0,20595,0
0,tcp,private,0,0,1
0,tcp,http,207,1588,0
0,tcp,private,0,0,1
0,tcp,http,159,1822,0
0,tcp,private,0,0,1
0,tcp,private,0,0,1
0,icmp,ecr_i,520,0,1
0,tcp,http,209,9158,0
0,tcp,supdup,0,0,1
0,tcp,http,47612,2920,1
0,tcp,klogin,0,0,1
0,tcp,http,54540,8314,1
0,udp,domain_u,42,42,0
0,tcp,http,265,1516,0
0,udp,domain_u,45,135,0
0,tcp,private,0,0,1
0,tcp,private,0,0,1
0,tcp,private,0,0,1
0,tcp,sunrpc,0,0,1
0,tcp,http,340,698,0
0,tcp,Z39_50,0,0,1
2630,udp,other,147,105,0
0,tcp,uucp_path,0,0,1
4,udp,private,105,146,0
0,tcp,http,337,280,0
0,tcp,http,206,49163,0
0,tcp,finger,0,0,1
0,udp,domain_u,42,108,0
0,tcp,efs,0,0,1
0,tcp,private,0,0,1
0,tcp,http,196,5670,0
0,udp,private,28,0,1
0,udp,domain_u,46,77,0
0,tcp,http,203,11262,0
0,tcp,http,308,960,0
0,udp,domain_u,36,0,0
0,tcp,http,0,0,0
0,tcp,private,0,0,1
0,tcp,finger,0,0,1
0,tcp,mtp,0,0,1
0,udp,domain_u,43,74,0
0,tcp,other,0,0,1
0,tcp,ftp_data,1470,0,0
0,udp,domain_u,46,74,0
4115,udp,other,147,105,0
0,tcp,http,201,535,0
0,udp,domain_u,46,126,0
0,icmp,ecr_i,1032,0,1
1,tcp,smtp,1372,336,0
0,tcp,private,0,0,1
0,tcp,private,0,0,1
0,tcp,http,148,6281,0
0,tcp,telnet,0,0,1
5042,tcp,ftp_data,0,5129964,0
0,tcp,other,4539,0,0
0,tcp,http,251,761,0
0,udp,domain_u,44,137,0
0,tcp,auth,0,0,1
0,tcp,http,318,762,0
28,udp,domain_u,46,46,0
0,tcp,http,281,344,0
0,tcp,http,241,1035,0
0,icmp,ecr_i,1032,0,1
0,tcp,mtp,0,0,1
0,tcp,http,198,293,0
2,tcp,ftp,1221,2449,1
0,tcp,http,183,791,0
0,udp,private,1,0,1
0,tcp,http,251,10880,0
0,tcp,http,205,525,0
0,tcp,http,54540,8314,1
0,tcp,other,4539,0,0
0,udp,private,105,146,0
0,tcp,ftp_data,0,0,1
0,tcp,http,224,1265,0
0,tcp,ftp_data,1214,0,0
0,tcp,gopher,0,0,1
0,udp,domain_u,33,0,0
0,tcp,http,224,5260,0
0,tcp,http,284,7195,0
0,tcp,private,0,0,1
0,tcp,http,0,0,0
0,tcp,http,205,1335,0
0,tcp,private,0,0,1
0,tcp,sunrpc,0,0,1
0,tcp,private,0,0,1
0,tcp,ftp_data,554,0,0
0,icmp,ecr_i,1032,0,1
41,tcp,imap4,1334,162,1
0,tcp,http,295,2996,0
0,tcp,private,0,0,1
0,tcp,http,294,832,0
0,tcp,private,0,0,1
0,udp,private,28,0,1
0,tcp,uucp,0,0,1
0,udp,private,1,0,1
0,tcp,http,240,2043,0
0,tcp,private,0,0,1
0,tcp,http,256,6094,0
0,tcp,nnsp,0,0,1
0,tcp,ftp_data,641,0,0
0,udp,private,28,0,1
0,icmp,ecr_i,1032,0,1
0,tcp,http,353,2251,0
0,udp,other,147,0,0
0,tcp,ftp_data,641,0,0
0,udp,domain_u,44,74,0
2,tcp,http,179,7931,0
10,tcp,pop_3,2326,231052,0
0,udp,domain_u,45,134,0
0,tcp,telnet,0,15,0
0,tcp,ftp_data,0,0,1
4129,tcp,other,1,0,1
0,tcp,smtp,1364,334,0
12041,tcp,IRC,1318,9761,0
0,tcp,http,283,1146,0
0,tcp,private,0,0,1
0,tcp,private,0,0,1
829,udp,other,146,105,0
0,tcp,ctf,0,0,1
0,tcp,http,309,261,0
0,tcp,ftp_data,7233,0,0
0,tcp,finger,0,0,1
0,tcp,http,208,2586,0
0,tcp,http,305,1948,0
0,icmp,ecr_i,520,0,1
0,tcp,link,0,0,1
0,tcp,exec,0,0,1
0,tcp,http,54540,8314,1
0,tcp,ctf,0,0,1
0,tcp,http,334,452,0
0,tcp,ftp_data,7280,0,0
0,tcp,http,315,575,0
0,tcp,auth,0,0,1
0,tcp,http,54540,8314,1
0,udp,domain_u,42,133,0
0,tcp,http,273,1493,0
0,tcp,http,0,0,1
0,tcp,netstat,0,0,1
0,icmp,eco_i,8,0,1
0,tcp,smtp,1228,279,0
0,udp,domain_u,44,71,0
0,tcp,http,176,11008,0
0,tcp,http,251,3118,0
0,tcp,http,251,426,0
0,tcp,private,0,0,1
0,tcp,uucp_path,0,0,1
0,tcp,http,238,366,0
0,icmp,ecr_i,520,0,1
0,tcp,private,0,0,1
0,tcp,whois,0,0,1
0,tcp,http,328,10713,0
0,icmp,eco_i,8,0,1
0,tcp,sunrpc,0,0,1
0,icmp,ecr_i,520,0,1
0,tcp,ftp_data,0,0,1
0,tcp,ftp,0,0,0
0,udp,domain_u,46,46,0
0,udp,domain_u,44,74,0
0,tcp,http,375,5566,0
0,tcp,nntp,0,0,1
0,tcp,daytime,0,0,1
0,tcp,private,0,0,1
0,tcp,daytime,0,0,1
0,tcp,private,0,0,1
0,udp,domain_u,130,44,0
0,tcp,http,447,4058,0
0,icmp,eco_i,8,0,1
0,tcp,http,217,2450,0
0,tcp,http,289,11944,0
0,tcp,private,0,0,1
0,tcp,http,54540,8314,1
0,udp,domain_u,36,0,0
0,tcp,http,306,5080,0
0,tcp,http,209,1820,0
0,udp,domain_u,79,44,0
0,tcp,telnet,0,0,1
0,tcp,http,251,13491,0
0,tcp,http,187,4929,0
0,icmp,ecr_i,1032,0,1
0,tcp,private,0,0,1
0,tcp,private,0,0,1
0,tcp,http,242,5215,0
0,tcp,http,244,1307,0
0,tcp,http,249,1059,0
0,tcp,vmnet,0,0,1
0,tcp,private,0,0,1
0,tcp,private,0,0,1
0,tcp,http,208,999,0
0,tcp,supdup,0,0,1
0,udp,domain_u,43,126,0
0,tcp,http,304,312,0
0,tcp,smtp,1289,391,0
0,tcp,private,0,0,1
0,tcp,domain,0,0,1
0,tcp,IRC,86,128,0
0,tcp,ldap,0,0,1
0,tcp,private,0,0,1
0,tcp,http,286,1432,0
0,tcp,ftp,0,0,1
0,tcp,http,294,7590,0
2,tcp,smtp,881,336,0
0,tcp,http,0,0,1
0,tcp,uucp,0,0,1
0,tcp,http,288,1680,0
0,tcp,ftp_data,373,0,0
0,tcp,private,0,0,1
0,icmp,eco_i,18,0,1
0,tcp,private,0,0,1
0,tcp,http,54540,8314,1
0,tcp,ftp_data,0,0,1
0,udp,private,28,0,1
11854,tcp,telnet,80,929,0
0,tcp,private,0,0,1
0,udp,domain_u,45,86,0
0,tcp,private,0,0,1
8695,tcp,other,1,0,1
0,tcp,smtp,4209,328,0
0,udp,domain_u,40,40,0
0,tcp,private,0,0,1
0,icmp,urh_i,36,0,0
5,tcp,smtp,1463,334,0
0,tcp,private,0,0,1
0,tcp,ftp_data,641,0,0
0,tcp,http,243,1813,0
0,tcp,http,0,0,1
0,icmp,eco_i,8,0,1
12202,udp,other,147,105,0
0,tcp,ftp_data,35,0,0
0,udp,domain_u,44,75,0
0,tcp,private,0,0,1
0,icmp,eco_i,8,0,1
10,tcp,smtp,11324,1551,0
0,tcp,ldap,0,0,1
0,icmp,ecr_i,1032,0,1
0,tcp,http,0,0,1
0,tcp,daytime,0,0,1
0,tcp,http,307,237,0
0,tcp,ssh,0,0,1
0,udp,domain_u,36,92,0
0,tcp,http,295,2000,0
0,tcp,gopher,0,0,1
0,tcp,http,279,2122,0
0,tcp,discard,0,0,1
0,udp,private,28,0,1
0,tcp,http,227,23473,0
0,tcp,http,252,1461,0
0,tcp,http,231,2698,0
0,tcp,private,0,0,1
0,udp,domain_u,46,144,0
0,tcp,other,10272,0,0
0,tcp,uucp,0,0,1
0,tcp,finger,0,0,1
0,tcp,csnet_ns,0,0,1
0,tcp,ftp_data,0,0,1
0,tcp,uucp_path,0,0,1
0,tcp,private,0,0,1
0,tcp,auth,0,0,1
0,icmp,eco_i,8,0,1
0,tcp,http,216,2147,0
0,tcp,ftp_data,0,0,1
0,tcp,ftp_data,26,0,0
3,tcp,smtp,1273,333,0
0,tcp,systat,0,0,1
2,tcp,ftp_data,2194619,0,0
0,tcp,http_443,0,0,1
0,tcp,http,0,0,0
0,tcp,http,215,2637,0
0,udp,domain_u,43,130,0
0,tcp,smtp,3360,327,0
0,tcp,smtp,12418,1431,0
0,tcp,csnet_ns,0,0,1
0,tcp,http,306,376,0
0,tcp,private,0,0,1
0,icmp,ecr_i,64,0,0
0,tcp,Z39_50,0,0,1
0,tcp,http,296,2325,0
0,tcp,http,199,461,0
0,tcp,http,195,7296,0
0,udp,domain_u,29,29,0
0,tcp,http,260,4671,0
0,tcp,private,0,0,1
0,tcp,uucp,0,0,1
0,tcp,http,244,12721,0
0,tcp,http,208,1053,0
0,udp,domain_u,45,45,0
3355,udp,other,145,105,0
0,tcp,imap4,1492,649186,1
0,tcp,ftp_data,3834,0,0
0,tcp,uucp,0,0,1
0,udp,domain_u,45,128,0
0,tcp,private,0,0,1
0,tcp,telnet,0,0,1
0,udp,domain_u,46,133,0
0,tcp,ftp_data,0,0,1
0,tcp,sql_net,0,0,1
0,tcp,private,0,0,1
0,udp,other,516,4,0
0,tcp,private,0,0,1
0,tcp,time,0,0,1
0,tcp,whois,0,0,1
0,tcp,smtp,0,0,0
0,tcp,http,200,267,0
0,udp,domain_u,42,42,0
0,tcp,courier,0,0,1
4,tcp,smtp,11772,1434,0
0,tcp,http,217,1511,0
0,tcp,private,0,0,1
0,tcp,http,482,9079,0
0,tcp,private,0,0,1
0,tcp,http,0,0,0
0,tcp,http,215,370,0
0,tcp,private,0,0,1
1,tcp,smtp,1378,328,0
0,tcp,http,215,1223,0
0,tcp,http,0,0,1
524,udp,other,147,105,0
0,tcp,http,308,10706,0
0,tcp,private,0,0,1
0,udp,domain_u,44,44,0
0,udp,private,28,0,1
0,tcp,http,315,1177,0
0,tcp,ftp_data,0,0,1
0,tcp,http,321,3683,0
2,tcp,smtp,1190,362,0
0,udp,private,28,0,1
41561,tcp,private,1,0,1
0,tcp,http,193,19400,0
0,tcp,ftp_data,192,0,0
0,tcp,supdup,0,0,1
0,tcp,uucp_path,0,0,1
0,tcp,bgp,0,0,1
0,tcp,netbios_dgm,0,0,1
0,tcp,systat,0,0,1
0,tcp,http,227,1300,0
0,tcp,http,335,45893,0
0,tcp,http,262,1069,0
0,tcp,http,281,10352,0
0,tcp,private,0,0,1
0,tcp,private,0,0,1
0,udp,other,147,0,0
0,udp,domain_u,42,42,0
0,tcp,http,272,4201,0
16754,tcp,telnet,3555,198172,0
0,udp,domain_u,45,134,0
0,tcp,login,0,0,1
0,tcp,http,344,2503,0
0,tcp,http,212,4556,0
0,tcp,http,289,16639,0
0,tcp,private,0,0,1
0,tcp,hostnames,0,0,1
0,udp,domain_u,45,79,0
0,tcp,ftp_data,0,0,1
0,tcp,http,232,1095,0
5925,tcp,IRC,1435,3074,0
0,tcp,http,218,3118,0
0,udp,private,1,1,1
0,tcp,http,196,251,0
0,tcp,echo,0,0,1
0,tcp,ftp,1266,2453,1
0,tcp,private,0,0,1
0,tcp,http,215,1379,0
0,udp,other,115,34,0
0,udp,domain_u,44,115,0
0,tcp,private,0,0,1
6719,udp,other,147,105,0
0,tcp,private,0,0,1
0,tcp,http,0,0,0
0,tcp,http,203,12128,0
0,icmp,ecr_i,1032,0,1
0,tcp,http,214,4115,0
0,tcp,http,163,634,0
0,icmp,urp_i,182,0,0
0,tcp,http,239,873,0
0,tcp,auth,0,0,1
0,tcp,private,0,0,1
0,tcp,http,303,1848,0
0,tcp,ftp_data,567,0,0
0,tcp,private,0,0,1
0,tcp,finger,7,137,0
0,tcp,http,302,1075,0
0,tcp,http,201,511,0
0,tcp,private,0,0,1
0,tcp,csnet_ns,0,0,1
0,tcp,private,0,0,1
0,tcp,auth,0,0,1
0,tcp,netbios_dgm,0,0,1
0,udp,domain_u,42,68,0
0,icmp,ecr_i,64,0,0
0,tcp,private,0,0,1
0,tcp,link,0,0,1
0,tcp,ftp_data,10044,0,0
0,tcp,private,0,0,1
0,tcp,smtp,2524,332,0
0,tcp,klogin,0,0,1
0,udp,private,28,0,1
0,tcp,smtp,2194,337,0
0,tcp,http,225,12922,0
0,tcp,http,282,51974,0
0,tcp,ctf,0,0,1
0,tcp,http,322,272,0
0,tcp,http,286,332,0
0,tcp,other,0,0,1
0,tcp,private,0,0,1
0,udp,private,28,0,1
0,tcp,http,308,2919,0
0,tcp,http,316,3605,0
0,tcp,http,242,2616,0
0,tcp,http,290,8836,0
0,tcp,http,226,702,0
0,tcp,pop_3,0,0,1
0,tcp,http,220,12250,0
0,udp,private,215,0,1
0,tcp,http,232,51836,0
0,tcp,http,181,12835,0
0,udp,domain_u,46,143,0
0,tcp,private,0,0,1
0,tcp,iso_tsap,0,0,1
0,tcp,http,309,742,0
5,udp,domain_u,42,42,0
0,tcp,http,352,1695,0
0,udp,private,28,0,1
0,udp,domain_u,45,135,0
0,tcp,http,238,866,0
12085,udp,other,146,105,0
207,tcp,http,192,464,0
0,tcp,ssh,0,0,1
0,tcp,http,274,18930,0
0,tcp,smtp,750,344,0
0,tcp,private,0,0,1
0,tcp,http,316,11609,0
0,tcp,iso_tsap,0,0,1
0,tcp,http,0,0,0
0,udp,domain_u,44,130,0
0,tcp,http,306,1075,0
0,udp,private,100,0,1
0,tcp,private,0,0,1
0,tcp,private,0,0,1
0,tcp,http,199,1582,0
0,tcp,http,214,1737,0
0,tcp,http,225,15105,0
0,tcp,discard,0,0,1
0,tcp,hostnames,0,0,1
0,tcp,private,0,0,1
0,tcp,private,0,0,1
0,tcp,http,308,2688,0
0,tcp,uucp,0,0,1
0,tcp,ftp_data,59,0,0
0,tcp,http,206,576,0
0,udp,domain_u,44,44,0
0,tcp,time,0,0,1
0,tcp,gopher,0,0,1
0,tcp,netbios_dgm,0,0,1
0,tcp,http,0,0,0
2620,udp,other,146,105,0
0,tcp,private,0,0,1
0,icmp,ecr_i,1480,0,1
0,tcp,Z39_50,0,0,1
0,udp,domain_u,44,126,0
0,tcp,http,339,5775,0
0,tcp,http,240,1002,0
0,icmp,eco_i,8,0,1
0,tcp,private,0,0,1
0,tcp,http,54540,8314,1
0,tcp,private,0,0,1
0,tcp,http,226,1151,0
0,tcp,kshell,0,0,1
0,tcp,link,0,0,1
0,tcp,ftp_data,0,0,1
0,icmp,ecr_i,1032,0,1
0,tcp,http,205,310,0
0,tcp,http,260,11113,0
2,tcp,smtp,2142,331,0
0,tcp,http,281,2408,0
0,tcp,http,229,2196,0
0,tcp,http,235,805,0
0,tcp,ftp_data,3468,0,0
0,tcp,private,0,0,1
0,tcp,private,0,0,1
0,tcp,http,286,301,0
0,udp,domain_u,103,0,0
0,tcp,http,194,1366,0
0,udp,domain_u,44,132,0
1,tcp,gopher,0,0,1
0,tcp,http,304,1000,0
0,tcp,http,317,7523,0
0,tcp,private,0,0,1
0,tcp,http,206,12884,0
0,tcp,smtp,2381,326,0
17233,udp,other,146,105,0
0,tcp,http,257,1942,0
19,udp,private,105,147,0
0,tcp,private,0,0,1
0,tcp,http,193,2700,0
0,tcp,smtp,618,492,0
0,tcp,smtp,854,452,0
0,tcp,telnet,126,179,1
0,tcp,http,54540,8314,1
0,tcp,http,238,3227,0
0,tcp,ftp_data,0,0,1
0,udp,domain_u,42,0,0
0,tcp,smtp,1226,390,0
0,udp,private,105,146,0
0,tcp,http,313,25519,0
0,tcp,http,282,1227,0
0,tcp,http,210,1117,0
0,tcp,ftp_data,0,0,1
0,udp,domain_u,46,125,0
0,icmp,ecr_i,1032,0,1
0,tcp,smtp,805,337,0
0,tcp,exec,0,0,1
0,tcp,private,0,0,1
0,tcp,link,0,0,1
11565,tcp,telnet,565,111864,0
0,udp,private,28,0,1
0,tcp,http,254,11211,0
0,tcp,http,271,494,0
0,icmp,ecr_i,520,0,1
0,tcp,http,0,0,0
0,udp,domain_u,33,0,0
0,tcp,private,0,0,1
0,tcp,sunrpc,0,0,1
0,tcp,http,248,766,0
0,tcp,http,303,13335,0
0,tcp,http,316,990,0
0,tcp,private,0,0,1
0,tcp,telnet,167,19827,0
0,tcp,http,242,11675,0
0,tcp,http,277,313,0
0,tcp,exec,0,0,1
0,icmp,urp_i,78,0,0
0,tcp,uucp,0,0,1
0,tcp,http,283,917,0
0,icmp,ecr_i,1032,0,1
0,tcp,vmnet,0,0,1
0,tcp,other,0,0,1
0,tcp,http,245,259,0
